Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;"Modern whamen, increasingly all over the world but especially in the West, have been told since childhood that they're princesses, that they deserve everything just because they exist, that their actions have no consequences and that there will always be a man willing to provide and protect them in exchange for nothing at the end of the road when they're like 40 and no Chad wants them anymore, in fact they've been told that men are biologically hardwired to want them, that it's the sole reason men exist, which goes against the progressive ""everything is social and learnt behavior"" narrative that they overwhelmingly defend, but heh, don't ask for logic 😂";@yqlvi6t96nxybwa24nhlf;4;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.8;Anger;Western women have been conditioned to act like entitled princesses expecting men to provide everything without offering anything in return.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Bro doesn’t realize how over rated marriage and girlfriends are.  Took me 56+ years and ongoing divorce to realize it’s all over rated and poor ROI except for getting three great kids out of it.;@Kuato2026;4;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Disappointment;Marriage and girlfriends are vastly overrated with poor ROI, save for having children.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;The comment you made about having your first domestic with your missus while putting together the $250.00 table from Ikea once you move in together had me in tears. Farken Funny As;@D_Rongo75;3;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Excitement;The Ikea table story was hilarious.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;We met because I looked like a Chad and Bumble gave her a prompt to ask me about what's the one food I could eat over and over again if I were stranded on a deserted island. I replied, we dated, and I turned out to be a bumbling idiot because I asked her to marry me. And then the sex dried up...;@goodtwogo;3;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Disappointment;Getting married led to the intimacy drying up despite an initial good connection.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;"This is the way to do it. Don't entertain them, don't give them the ego boost. My date routine is, coffee, or one drink, then go for a  walk and make sure the walk passes my car on the route. As soon as I reach my car I make sure I say and I fire off the ""that's my ride here, why don't you come round and see xyz"" (bring up xyz at some point earlier in the date). If she likes you, she says yes (then make the moves when you get back to your place). If she doesn't come back, she ain't interested and never will be - just part ways and end the date. Keep it to 45 mins. Don't waste anymore time than that.";@TheLinkedList;3;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Neutral;Keep dates short, maintain firm boundaries, and test genuine interest efficiently without wasting time.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;i’m guessing that’s why he became a philosopher lmao;@andrew-t8t2x;3;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Neutral;Humorous speculation on why Socrates became a philosopher.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Yeah, that’s not true. I got zero options.;@ChristopherHawkins-j5m;3;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Disappointment;"Not all men have options; some have zero dating opportunities.";;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;I was on them ten years ago worst thing invented same as Facebook life was better before the phone;@BrettMartin-jb3zd;3;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Disappointment;Life was much better before phones and dating apps.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Stand up, grow a spine and stop talking to her. Tell her to her face you are doing other things that exclude her She’ll either piss off or revitalise Either way, you get an outcome you can control;@DMC33;3;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Frustration;Men need to stand up, grow a spine, and take control of their relationship outcomes.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Wet footprint in shower? What’s that mean?;@InTheWeeds209;3;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Neutral;Asking for clarification on the shower footprint reference.;What does wet footprint in shower mean?;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;It's a win anyway;@ftrdtuh4827;3;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Excitement;Walking away from bad relationships is ultimately a win.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;I’m deadass tired of getting ghosted like I can’t even get more than 2 dates. And most of the women I’ve hung out with were genuinely interested in me first. I mean I can’t change who I am it’s got to the point I don’t even really wanna approach anymore because nothing happens after. I’m at the point I just want to straight up tell them “look if you’re truly interested in me here’s my number and hmu when you’re free to link up”. I’m done doing this jester maxing bs and getting absolutely nothing for showing that I’m interested.;@Jmon_ey;2;1;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.8;Frustration;Being constantly ghosted after initial interest makes approaching women feel pointless and exhausting.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;This guy is a loser.  Who has not been through the dry years?  Gen X here … but fk off and grow a set.;@36handy;1;2;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.7;Anger;Men complaining online are losers who need to endure dry spells and toughen up.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;My favorite thing is to talk for a week about absolutely nothing and then attempt to arrange a meet up and then she ghosts....Why? Because she's waiting on Chad LOLOL;@joshfrench6426;2;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Frustration;Women ghosting after small talk are just waiting around for a high-status Chad.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;"The guy looks like a nerdy scrawny blue pill nice guy. Just being honest. He should read the books ""No More Mister Nice Guy"" and ""Unplugged Alpha"".";@RicRoars;2;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Neutral;The guy in the video acts like a nice guy and should read red-pill literature.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Yup;@mr.nobody6457;2;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Neutral;Agreement with the preceding point.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;"You should have told her ""I just didn't feel the spark. Good luck on your search"".";@goodtwogo;2;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Suggesting a better comeback line to reject insincere women.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Not if you work from home bro;@ClipAWowWow;2;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Neutral;Working from home alters the dynamic of meeting people.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;​@InTheWeeds209something is always in the wrong spot;@Earthhasnolove;2;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Neutral;Small domestic annoyances pile up in relationships.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;All I can add is....thank fuck I didn't get married and have no interest in marriage.;@klawlor3659;2;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Excitement;Expressing gratitude for avoiding marriage altogether.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;I haven't dating since divorce that was 2022 because I just don't want to deal with all the bs it's hard to go back to prison by choice😂 gym and Xbox baby;@seanbossb;1;1;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Excitement;"Avoiding dating post-divorce is better than choosing prison; the gym and Xbox are enough.";;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;This guy’s best option would be to pay for a filter that makes him a black guy;@ChristopherHawkins-j5m;1;1;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Sarcasm;Sarcastic joke about changing racial filters to improve dating success.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Cost of slurry crisis 😂😂😂;@charlesstone369;1;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Excitement;Laughing at a joke made in the video.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Me too✋;@Luis-nk1gt;1;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Neutral;Agreeing briefly with another commenter.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Fellas don't date or marry just pass it on;@Meezy-f4j;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Neutral;Advice to men to completely avoid dating or marriage.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;We all know dating apps are rigged. If you go on there you are a mark and a fool. I can't feel too bad for this guy as that's the experience for every sub 8 guy. I told him to watch rehab room...dude needs to understand the black pill.;@rustwins4442;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Frustration;Dating apps are rigged, and sub-8 men who use them are fools who need to learn the black pill.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;The apps arnt designed to keep you on them   It's people's simple lack of self control.  Trust me z it's hard deleting the apps.  You know how much I miss it after only a few weeks? I have girls I'm seeing and I still miss the variety and the sport of it.  That random hook-up fun and just seeing what she's like in the sack.  That's hard to give up. Right at your fingertips.  I don't think I look like Henry Cavill but women certainly think I do on some level. I'm sure as heck not showing up in suits or mint cars.  Nope, more like t-shirt jeans and a 15-20 year old car filled with booster seats and tools.  It's an evil world we live in. Enjoy it boys!;@deosmanerllng;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Frustration;Dating apps are addictive and hard to quit due to the temptation of casual hookups, despite an evil world.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;That could be some of my fault. Being a young man I played the Game and the players and became top of my game when hunting my prey. Now being an old fella I have guilt for the pain I created for the opposite sex. I was not worthy of your love. I am sorry;@David-xl2ur;1;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Disappointment;Reflecting remorsefully on past behavior in dating and apologizing for causing pain to women.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Oh well bro. Get on with it, start working with AI or something then try abroad.  Less tax less worries might find someone nice.;@ClipAWowWow;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Move on, focus on tech like AI, and look abroad for fewer taxes and better relationship prospects.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;If I get on the dating app again, I’m gonna lie my ass off and I’m gonna get filters. It’s gonna be on my app name is gonna be long no Captain Long Shlong !!!;@ChristopherHawkins-j5m;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Excitement;Joking about using fake names and filters if ever returning to dating apps.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Men need to go back to caveman days.;@raywelch6954;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Neutral;Men need to return to caveman days.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;When you don’t pay for it, you get nine likes a day but you never match with him then you pay for it cause you got 30 likes and you never hear back from any of them. It’s a scam.;@ChristopherHawkins-j5m;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Frustration;Paying for dating apps only increases fake likes and results in zero actual matches.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Is nagging actually avoidable/ survivable? I can’t figure out a workaround. Ick ick ick.;@sprawlington;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Frustration;Wondering if female nagging is completely unavoidable and unsurvivable.;Is nagging actually avoidable/ survivable?;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Swiping and messaging is like loot boxes in most online games.;@ClipAWowWow;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Swiping on apps feels just like opening loot boxes in video games.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;No lie was told here !;@vladimirstrangar3050;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.2;Excitement;Complete agreement with the preceding anti-dating statements.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Then you realise she's 250kg, with 6 kids, down from Pakenham or Bacchus Marsh. LOL;@sun-man;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Sarcasm;Mocking the poor quality and heavy baggage of women found on dating apps.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Red pill awakening, still he may not grasp the whole thing but he is on the way;@maneljoaquincaudet3443;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Another man experiencing a red pill awakening.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;These dating apps aren't as effective as you think. The business that owns most of the dating apps is struggling financially because people are leaving the apps or don't see the point in spending money on the apps.;@KingofWisdom;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Neutral;Dating apps are losing money because people are finally realizing they are pointless.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Women are very unapproachable. Very standoffish. Im not hitting the bar or club scene anymore, but women will dismiss you before you've even said hi, regardless of what you look like. In the gym they wear headphones, they dont want to be bothered. So let them be! They have til mid 30s- after that, its like the stock market. They plummet hard. Stay single lads, youll be richer and happier.;@Mark-ih4zx;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.7;Frustration;Modern women are unapproachable and dismissive, so men should stay single and be happier and richer.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Andy Dufrain!;@yipster0290;1;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.1;Neutral;Reference to Andy Dufresne from Shawshank.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;If I was not married to a Dominican in the Dominican Republic with a daughter, and I was stuck in Canada, I would NEVER bother with the women there. I never had trouble getting chicks, growing up as a young millennial, but throughout the years of my “monster hunting” days, I saw women get totally absorbed by social media. It has rotted their brains beyond repair, and yes, there is the same social media here in the Dominican, and yes women are mostly women wherever you are, BUT… Western women are the worst.. Argue with me about it LOL;@Beyond.Millennial;1;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.7;Frustration;Western women's brains have been rotted by social media, making them much worse than women abroad.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Drop the apps and go where the nice women hang out. Tennis leagues, golf course, sailing races, dance clubs. Just get out there, be interesting, and well-dressed. This guy is cute but gives negative vibes.;@carole6124;0;1;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Drop dating apps and go to real-world social venues where nice women congregate.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;"eHarmony defrauded me of a chunk of money by promising hundreds of matches but only allowing me to see the matches after I'd paid. It turned out that there were only 3 matches in a 50 mile radius, and those 3 were hopelessly inappropriate, one of them a 75 year old woman. Most dating apps are owned by Match, a corrupt company. They own Tinder, Hinge, OkCupid, Plenty of Fish, Match, The League, Meetic, Pairs, Azar, BLK, Chispa, Upward, Stir, and OurTime. They have honed their algorithms to make sure you keep paying and don't find anyone. It's not in their interest that you actually find a relationship; that would be a financial disaster for them. The US Federal Trade Commission sued Match Group for using deceptive tactics, including setting up fraudulent, fake accounts to lure users into paying for subscriptions. Investigations revealed many accounts were bots, set up by Match to dupe men. The company also made it difficult for users to cancel. People have wised up to the scam and moved away, with the result that major platforms like Tinder and Bumble have seen massive declines in market value, with Bumble losing over 90% of its value since its 2021 IPO.  In the UK, for example, 1.4 million people left online dating in the 12 months leading to December 2024, and the top 10 apps saw a 16% decline in usage. Users get burnout from the ""illusion of choice"", wherein the constant stream of profiles leads to choice paralysis and dissatisfaction, as users constantly believe someone ""better"" is one swipe away. Over 78% of Gen Z users reported burnout, citing ""ghosting"" (ending communication without notice), ""flaking"" (canceling dates), and lacklustre, repetitive conversations. Users also feel the process is now more of a ""chore"" or ""admin"" than a social activity, with 79% of women reporting they are uninterested in future app usage.  The Match Group is headed up by an utter tvrd called Bernard Kim, who has an extensive background in the mobile gaming industry, previously serving as president of mobile game maker Zynga. During his tenure at Zynga, he was credited with driving significant growth by promoting compulsive, addictive behaviour in app users. He's brought that toxicity to the online dating sphere, resulting in a lawsuit:  ""Match Group was sued on Wednesday in a proposed class action claiming that its dating apps Tinder, Hinge and The League are designed to addict users, generating more profit for the company, rather than help them establish relationships. The plaintiffs said Match's ""predatory"" business model defrauds those looking for love and fearful of missing out with an algorithm that rewards ""compulsive use"" of its platforms, and entices them to pay hundreds of dollars a year for subscriptions. Match employs features ""to gamify the platforms to transform users into gamblers locked in a search for psychological rewards that Match makes elusive on purpose,"" according to the complaint filed in federal court in San Francisco. The six plaintiffs - who live in California, Florida, Georgia and New York - called this inconsistent with Match's ad slogan that its apps are ""designed to be deleted."" Match's apps deliver ""a game, leading to addiction, and the loneliness, anxiety and depression that come with it,"" a lawyer for the plaintiffs said in a statement.""";@sun-man;0;1;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.8;Anger;Dating apps are predatory corporate scams designed to addict users, generate loneliness, and prevent actual relationships.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;I'm just average myself, I have to say that I don't exist for women, no chance, not with a woman;@GoranMujanovic-c5q;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.4;Disappointment;Average men feel invisible and non-existent to women.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;He seems like a weak, whiny baby. No wonder women don't want him 😂;@sjh4977;0;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.6;Anger;The video subject is a weak, whiny baby, which explains why women reject him.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Think of all the life destroying bullet's you've missed by being rejected...don't get bitter mate be grateful;@bradnorton9659;0;0;CAMP_B;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Neutral;Men should be grateful for rejections as bullets dodged rather than becoming bitter.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Totally agree 95% of women have options.at best 15% of men have options and that's probably being generous..this  poor bloke seems utterly defeated .if he can walk away from it all work on yourself,stack your cash may not be easy but you will gain your sanity back ....;@bradnorton9659;0;0;CAMP_A;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.5;Disappointment;"Most women have endless options while very few men do; men should walk away and focus on self-improvement.";;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
This is EXACTLY Why Good Men Give up On Dating;GMAN SHOW 2.0;2026-08-05;Shove ya dimm Sim in there 😂😂😂😂 ahh gman you make me smile ya terminology is just gold 🤣🤣🤣🤣;@bradnorton9659;0;0;NEUTRAL_SPAM;CAMP_A: Critical of modern dating and women, viewing relationships as a negative ROI trap for men. CAMP_B: Optimistic or traditional, advocating for personal accountability and constructive engagement in relationships.;0.3;Excitement;Laughing at the creator's funny slang terms.;;https://www.youtube.com/watch?v=-82gWToGxMI;76.3% (100/131)
