Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
Pan Stanisław z Warszawy - Polityka (2019) #polska #film #śmieszne #haha #kabaret #netflix #movie;Scenownik;2026-09-04;Po co? Przecież gawiedzi wystarczy wiral.  Jak ktoś jest mądrzejszy niż własny lewy but to juz dla motłochu jest za mądry i trzeba mu dorobić łatkę.;@lolekjont;0;0;CAMP_A;CAMP_A defends or minimizes the controversies surrounding religious figures and right-wing politicians, arguing that media attacks are biased or politically motivated. CAMP_B criticizes church corruption, hypocrisy, and political enablers, expressing frustration with systemic impunity and blind followers.;0.5;Frustration;Viral sensationalism easily misleads the uncritical masses who attack anyone trying to explain nuance.;;https://www.youtube.com/watch?v=lfX7XwS7c6k;98.6% (68/69)
Pan Stanisław z Warszawy - Polityka (2019) #polska #film #śmieszne #haha #kabaret #netflix #movie;Scenownik;2026-09-04;Tak samo jak platwusy ze rudy to polak i patroita 😂;@alfreg4057;0;0;CAMP_A;CAMP_A defends or minimizes the controversies surrounding religious figures and right-wing politicians, arguing that media attacks are biased or politically motivated. CAMP_B criticizes church corruption, hypocrisy, and political enablers, expressing frustration with systemic impunity and blind followers.;0.5;Sarcasm;Mocking opposition supporters for blindly idolizing their own leaders.;;https://www.youtube.com/watch?v=lfX7XwS7c6k;98.6% (68/69)
Pan Stanisław z Warszawy - Polityka (2019) #polska #film #śmieszne #haha #kabaret #netflix #movie;Scenownik;2026-09-04;​​@hs17_officialrydzyk to wasz swiety chyba czy peowcy tancuja z Rydzykiem 😂😂😂;@krzysztofriedel9656;0;0;CAMP_B;CAMP_A defends or minimizes the controversies surrounding religious figures and right-wing politicians, arguing that media attacks are biased or politically motivated. CAMP_B criticizes church corruption, hypocrisy, and political enablers, expressing frustration with systemic impunity and blind followers.;0.5;Anger;Accusing right-wingers of worshiping Rydzyk.;;https://www.youtube.com/watch?v=lfX7XwS7c6k;98.6% (68/69)
Pan Stanisław z Warszawy - Polityka (2019) #polska #film #śmieszne #haha #kabaret #netflix #movie;Scenownik;2026-09-04;​@hs17_officialpisowcy czy powcy,  jesteście dymania po równo;@deamon4437;0;0;CAMP_B;CAMP_A defends or minimizes the controversies surrounding religious figures and right-wing politicians, arguing that media attacks are biased or politically motivated. CAMP_B criticizes church corruption, hypocrisy, and political enablers, expressing frustration with systemic impunity and blind followers.;0.5;Frustration;Both PiS and PO supporters are being exploited equally by the system.;;https://www.youtube.com/watch?v=lfX7XwS7c6k;98.6% (68/69)
Pan Stanisław z Warszawy - Polityka (2019) #polska #film #śmieszne #haha #kabaret #netflix #movie;Scenownik;2026-09-04;Pan Stanisław bezdomny  😂;@jazdan223;0;0;CAMP_B;CAMP_A defends or minimizes the controversies surrounding religious figures and right-wing politicians, arguing that media attacks are biased or politically motivated. CAMP_B criticizes church corruption, hypocrisy, and political enablers, expressing frustration with systemic impunity and blind followers.;0.3;Sarcasm;Sarcastic reference to the iconic homeless persona.;;https://www.youtube.com/watch?v=lfX7XwS7c6k;98.6% (68/69)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Pomyłka ludzie mieli klapki;@helenadudek2813;92;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Disappointment;The electorate made a mistake and was blind to the truth.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Gosia Gosia hoć;@wit241;80;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Sarcasm;Mocking the politician's personal life or relationship.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;On tak do śmierci biedna jego Gosia;@HalinaLangiewicz;73;1;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Sarcasm;Derisive remark about his personal life and spouse.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Facet pomyłka;@tolekbanan6898;71;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Disappointment;Electing this politician was a complete mistake.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Już nie długo.😂😂;@MarianSzymaniec;66;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Excitement;His political downfall is coming very soon.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Prezydent Warszawy😂😂 już nie długo. Już 70 tys za odwołaniem.;@Zenek-pe1cc;41;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Excitement;The mayor's time in office is ending, backed by recall signatures.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Coś na podobe mają takiego na Rumuni;@robertziokowski5414;36;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Neutral;Comparing the situation or politician to similar figures abroad.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Człowiek układów jako by się dostał polska się skończy;@krzysztofsmolarczyk524;34;2;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Anger;He represents corrupt elites whose rule would ruin Poland.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;To darmozjad hańba jemu i mu podobnych;@jozefosajda8140;33;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;He is a parasite living off public funds, bringing shame.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Zamienia Warszawę w wiochę....;@jabarti5ba318;22;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Frustration;His policies are ruining the aesthetic and development of Warsaw.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Warszawiacy otwórzcie oczy i uszy spójrzcie na Rafaello tego kłamcy😅;@lidiadarowska9627;20;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Frustration;Warsaw residents should realize that Rafał is a liar.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;oby nie za dlugo;@norbertsablowski3315;18;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Frustration;Hopefully his tenure will end very soon.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Tak gdzie wał za wałem wychodzi. Jak głupi są Warszawiacy że nie odwołają tego symbolu nowoczesnego kibla;@SzakuŁPolska;11;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;It is foolish of Warsaw citizens not to recall this failed leader.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale Ciebie nie chcaRafalku;@reginanalaskowski918;11;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Sarcasm;People do not want you around, Rafał.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;NO TO PO WARSZAWIE a najgorsze że to tałatajstwo rozejdzie się po całym kraju  tego ojczyzna może nie wytrzymać;@witoldmazgiejko2265;8;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;His governance destroys Warsaw and threatens the whole country.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale bezczelny  krótki prezydent;@ZofiaMalec-pz2bs;8;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Frustration;He is arrogant and short in stature.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Won popaprańcu;@grzegorzmuszynski6688;7;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;Direct insult demanding his removal from office.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Tak się koncentruje że go chcą odwolac😅😅😅😅😅😅😅😅😅😅😅;@elllllkaaaaa;5;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Excitement;He is facing a massive backlash and recall attempts.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;gosia gosia.;@ZBIGNIEWKRYCIA-s8p;4;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Sarcasm;Repeating mocking references to his personal life.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Wiceprzewodniczący -w platformie połowa ma to stanowisko;@jacmik;4;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Frustration;Too many people in his party hold empty titles.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;😂😂😂😂;@AriuszTyranski;4;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Excitement;Laughter at the politician's expense.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;On miał być prezydentem Polski haha no ozee;@WojciechKędzior-r7d;3;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Sarcasm;He aimed for the presidency of the country but failed miserably.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Gosia, Gosia.;@marekw13;3;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Sarcasm;Taunting him with personal remarks.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;I jak kozaku się czujesz ,zrzucili Cię z siodła.Posadż twojego lidera niech się teraz on wykaże😂;@franekketa8687;3;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Excitement;He has been knocked off his high horse and should let his leader step up.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Dzięki Bogu że się nie dostał było by po Polsce 🇵🇱🇵🇱🇵🇱z Warszawą sobie nie radzi😭;@krystynamecik3155;3;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Frustration;It is fortunate he did not win nationally since he cannot even manage Warsaw.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Jestem Warszawiakiem i takiego pajaca za prezydenta Warszawy nie chcę. 🤮🤮🤮🤮🤮🤮;@mariusz-iy6mn;2;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;As a Warsaw resident, I reject this incompetent mayor.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;O sobie.mowi   ten chłop ❤;@ElaK-q7b;2;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Sarcasm;Mocking the way he talks about himself.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale za to piękny Rafał;@Andrzej-z3g;2;0;CAMP_A;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.3;Excitement;Complimenting the politician's appearance.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;I to są stracone pieniądze i lata;@MartynaMaj-sj7nd;2;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Disappointment;His tenure represents wasted time and squandered money.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;KOMPROMITACJA ŻENADA PRINCE POLO 😅;@Pawe-nz3kd;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Sarcasm;He is an absolute embarrassment and failure.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale beka 😅😅😅😅;@HalinaHądzlik;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Excitement;Expressing amusement at the politician's predicament.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;To niebyły gratulacje lemingu ddr rfn;@AdamMichalski-in1xy;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Frustration;Rejecting foreign comparisons or foreign policy leanings.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Działal na szkodę państwa polskiego. Stoi na czele złodziei publicznych pieniędzy art. 231 k. k. Wyraźnie o tym mówi . Karać złodziei. A gdzie ministerstwo sprawiedliwości ? KRYJE ZŁODZIEI I CZEKA NA ZAMACH STANU.;@LidiaSkrzypoń;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.9;Anger;He acts against the Polish state and mismanages public funds, yet justice is absent.;A gdzie ministerstwo sprawiedliwości?;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;ALE ZGASIŁ TZW.  DZIENNIKARZA;@borysbrembor197;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Excitement;Praising the interviewer for silencing the biased journalist.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;😂😂😂😂;@keybol4360;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Excitement;Laughing at the situation.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Nie trzeba jej współczuć,ona jest dumna z siebie i swojego wybranka.;@BenonaNowak;1;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Frustration;She has no remorse and is proud of her partner.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;JUŻ Qurwa NIEDŁUGO.😅😅😅;@slawekwlodarski5648;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;His time in power is running out violently soon.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Klapki na oczach tych ludzi głupota liberałów komunistów i lewaków jest porażająca;@IreneuszOskroba;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;Supporters of liberals and leftists are hopelessly blind and foolish.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;😂😂😂😂😂;@Adam-zv7nv;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.4;Excitement;Amusement at the politician's downfall.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Brawo Panie redaktorze;@ArekDeszcz;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Excitement;Praising the interviewer for exposing the politician.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;OKAZ KRETYNA;@ZbigniewSliwka;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;Direct insult calling him a moron.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;😂😂😂trzaskuś dziury łataj w warszawie;@lokek187;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Sarcasm;Mocking him to focus on fixing potholes in Warsaw.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Ale mina warta wszystkich pieniędzy;@DorotaLange-j7i;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Excitement;His facial expression in the video is priceless.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Do kibla i Czajki pilnowac;@sawomirwojcik3797;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Sarcasm;He should be sent back to monitor sewage and toilets.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;I co kmiocie 😂😂😂 znowu przegrasz 😂😂;@Paweł-c4p;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Excitement;Taunting him that he will lose yet again.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;W Berlinie z Listy CDU  albo SPD napewno wygra😂😂😂😂😂😂;@WieslawMatczak;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Sarcasm;He only belongs in foreign politics like Berlin.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Co to za dziennikarze chyba pisowce bo Trzaskowski miał więcej głosów od nawrockiego ale  zostały zamienione;@KrystynaMiękina-o2t;0;0;NEUTRAL_SPAM;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.6;Frustration;Accusing media bias and alleging election vote swapping.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Trzaskowski życiowa pomyłka ..j z nim 👍😁😆;@ZygmuntSojka-e9w;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Anger;He is a life mistake and should be dismissed.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Won do Tuska sprzedaję Polskę obudzicie się;@romano-jy6fl;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.8;Anger;He is selling out Poland to Tusk and foreign interests.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;To się w pale nie mieści;@Andre-98;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Disappointment;The situation is completely unbelievable and unacceptable.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Palant i tyle w temacie.;@JerzyBorowicz-w7s;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.7;Anger;He is simply a fool, end of story.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
DZIENNIKARZ OŚMIESZYŁ DWU GODZINNEGO PREZYDENTA #polityka #polskapolityka #sejm;pytamy o politykę;2026-09-03;Już nie długo 🥵🥵😝;@GrazynaMieczkowska-j8u;0;0;CAMP_B;"CAMP_A: Supporters of Rafał Trzaskowski and his administration; CAMP_B: Detractors criticizing his governance and mocking him.";0.5;Frustration;His time in office will end very soon.;;https://www.youtube.com/watch?v=nWILChnJAbo;100.0% (61/61)
